period,minute,second,play_pattern,team,match_id,match_time,ball_recovery,clearance,dispossessed,dribble,foul,interception,pass,shot,tackle
2,59,51,Regular Play,Denmark,3857254,0 days 00:59:51,0,0,0,0,0,0,1,0,0
2,59,55,Regular Play,Denmark,3857254,0 days 00:59:55,0,0,0,0,0,0,1,0,0
2,59,59,Regular Play,Denmark,3857254,0 days 00:59:59,0,0,0,0,0,0,1,0,0
2,60,3,Regular Play,Denmark,3857254,0 days 01:00:03,0,0,0,0,0,0,1,0,0
2,60,7,Regular Play,Denmark,3857254,0 days 01:00:07,0,0,0,0,0,0,1,0,0
2,60,7,Regular Play,Tunisia,3857254,0 days 01:00:07,0,1,0,0,0,0,0,0,0
2,60,43,From Corner,Denmark,3857254,0 days 01:00:43,0,0,0,0,0,0,1,0,0
2,60,45,From Corner,Tunisia,3857254,0 days 01:00:45,0,1,0,0,0,0,0,0,0
2,60,47,Regular Play,Tunisia,3857254,0 days 01:00:47,1,0,0,0,0,0,0,0,0
2,60,49,Regular Play,Tunisia,3857254,0 days 01:00:49,0,0,0,0,0,0,1,0,0
2,60,51,Regular Play,Tunisia,3857254,0 days 01:00:51,1,0,0,0,0,0,0,0,0
2,60,57,Regular Play,Tunisia,3857254,0 days 01:00:57,0,0,1,0,0,0,0,0,0
2,60,57,Regular Play,Denmark,3857254,0 days 01:00:57,0,0,0,0,0,0,0,0,1
2,60,59,Regular Play,Denmark,3857254,0 days 01:00:59,0,0,0,0,0,0,1,0,0
2,61,0,Regular Play,Denmark,3857254,0 days 01:01:00,0,0,0,0,0,0,1,0,0
2,61,2,Regular Play,Denmark,3857254,0 days 01:01:02,0,0,0,0,0,0,1,0,0
2,61,5,Regular Play,Denmark,3857254,0 days 01:01:05,0,0,0,0,0,0,1,0,0
2,61,8,Regular Play,Denmark,3857254,0 days 01:01:08,0,0,0,0,0,0,1,0,0
2,61,13,Regular Play,Denmark,3857254,0 days 01:01:13,0,0,0,0,0,0,1,0,0
2,61,15,Regular Play,Denmark,3857254,0 days 01:01:15,0,0,0,0,0,0,1,0,0
2,61,16,Regular Play,Denmark,3857254,0 days 01:01:16,0,0,0,0,0,0,1,0,0
2,61,20,Regular Play,Denmark,3857254,0 days 01:01:20,0,0,0,0,0,0,1,0,0
2,61,22,Regular Play,Denmark,3857254,0 days 01:01:22,0,0,0,0,0,0,1,0,0
2,61,24,Regular Play,Tunisia,3857254,0 days 01:01:24,1,0,0,0,0,0,0,0,0
2,61,27,Regular Play,Tunisia,3857254,0 days 01:01:27,0,0,0,0,0,0,1,0,0
2,61,28,Regular Play,Tunisia,3857254,0 days 01:01:28,0,0,0,0,0,0,1,0,0
2,61,32,Regular Play,Tunisia,3857254,0 days 01:01:32,0,0,0,0,0,0,1,0,0
2,61,33,Regular Play,Tunisia,3857254,0 days 01:01:33,0,0,0,0,0,0,1,0,0
2,61,36,Regular Play,Tunisia,3857254,0 days 01:01:36,0,0,0,0,0,0,1,0,0
2,61,40,Regular Play,Tunisia,3857254,0 days 01:01:40,0,0,0,0,0,0,1,0,0
2,61,42,Regular Play,Tunisia,3857254,0 days 01:01:42,0,0,0,0,0,0,1,0,0
2,61,44,Regular Play,Tunisia,3857254,0 days 01:01:44,0,0,0,0,0,0,1,0,0
2,61,45,Regular Play,Tunisia,3857254,0 days 01:01:45,0,0,0,0,0,0,1,0,0
2,61,47,Regular Play,Tunisia,3857254,0 days 01:01:47,0,0,0,0,0,0,1,0,0
2,61,50,Regular Play,Tunisia,3857254,0 days 01:01:50,0,0,0,0,0,0,1,0,0
2,61,52,Regular Play,Tunisia,3857254,0 days 01:01:52,0,0,0,0,0,0,1,0,0
2,61,55,Regular Play,Denmark,3857254,0 days 01:01:55,0,1,0,0,0,0,0,0,0
2,62,6,From Throw In,Tunisia,3857254,0 days 01:02:06,0,0,0,0,0,0,1,0,0
2,62,7,From Throw In,Tunisia,3857254,0 days 01:02:07,0,0,0,0,0,0,1,0,0
2,62,12,From Throw In,Tunisia,3857254,0 days 01:02:12,0,0,0,0,0,0,1,0,0
2,62,14,From Throw In,Tunisia,3857254,0 days 01:02:14,0,0,0,0,0,0,1,0,0
2,62,18,From Throw In,Tunisia,3857254,0 days 01:02:18,0,0,0,0,0,0,1,0,0
2,62,21,From Throw In,Tunisia,3857254,0 days 01:02:21,0,0,0,0,0,0,1,0,0
2,62,26,From Throw In,Tunisia,3857254,0 days 01:02:26,0,0,1,0,0,0,0,0,0
2,62,26,From Throw In,Denmark,3857254,0 days 01:02:26,0,0,0,0,0,0,0,0,1
2,62,32,From Throw In,Tunisia,3857254,0 days 01:02:32,0,0,0,0,0,0,1,0,0
2,62,35,From Throw In,Tunisia,3857254,0 days 01:02:35,0,0,0,0,0,0,1,0,0
2,62,38,From Throw In,Tunisia,3857254,0 days 01:02:38,0,0,0,0,0,0,1,0,0
2,62,41,From Throw In,Tunisia,3857254,0 days 01:02:41,0,0,0,0,0,0,1,0,0
2,62,42,From Counter,Denmark,3857254,0 days 01:02:42,0,0,0,0,0,0,1,0,0
2,62,44,From Counter,Denmark,3857254,0 days 01:02:44,0,0,0,0,0,0,1,0,0
2,62,47,From Counter,Denmark,3857254,0 days 01:02:47,0,0,1,0,0,0,0,0,0
2,62,47,Regular Play,Tunisia,3857254,0 days 01:02:47,0,0,0,0,0,0,0,0,1
2,62,49,Regular Play,Tunisia,3857254,0 days 01:02:49,0,0,0,0,0,0,1,0,0
2,62,54,Regular Play,Tunisia,3857254,0 days 01:02:54,0,0,0,0,0,0,1,0,0
2,62,59,Regular Play,Tunisia,3857254,0 days 01:02:59,0,0,0,0,0,0,1,0,0
2,63,3,Regular Play,Tunisia,3857254,0 days 01:03:03,0,0,0,0,0,0,1,0,0
2,63,6,Regular Play,Tunisia,3857254,0 days 01:03:06,0,0,0,0,0,0,1,0,0
2,63,8,Regular Play,Tunisia,3857254,0 days 01:03:08,0,0,0,0,0,0,1,0,0
2,63,12,Regular Play,Tunisia,3857254,0 days 01:03:12,0,0,0,0,0,0,1,0,0
2,63,14,Regular Play,Tunisia,3857254,0 days 01:03:14,0,0,0,0,0,0,1,0,0
2,63,16,Regular Play,Tunisia,3857254,0 days 01:03:16,0,0,0,0,0,0,1,0,0
2,63,18,Regular Play,Tunisia,3857254,0 days 01:03:18,0,0,0,0,0,0,1,0,0
2,63,31,From Throw In,Tunisia,3857254,0 days 01:03:31,0,0,0,0,0,0,1,0,0
2,63,35,From Throw In,Tunisia,3857254,0 days 01:03:35,0,0,0,0,0,0,1,0,0
2,63,42,From Throw In,Tunisia,3857254,0 days 01:03:42,0,0,0,0,0,0,1,0,0
2,63,46,From Throw In,Tunisia,3857254,0 days 01:03:46,0,0,0,0,0,0,1,0,0
2,63,48,From Throw In,Tunisia,3857254,0 days 01:03:48,0,0,0,0,0,0,1,0,0
2,63,49,From Throw In,Tunisia,3857254,0 days 01:03:49,0,0,0,0,0,0,1,0,0
2,63,50,From Throw In,Tunisia,3857254,0 days 01:03:50,0,0,0,0,0,0,1,0,0
2,64,37,From Throw In,Tunisia,3857254,0 days 01:04:37,0,0,0,0,0,0,1,0,0
2,64,41,From Throw In,Tunisia,3857254,0 days 01:04:41,0,0,0,0,0,0,1,0,0
2,64,44,From Throw In,Tunisia,3857254,0 days 01:04:44,0,0,0,0,0,0,1,0,0
2,64,47,From Throw In,Denmark,3857254,0 days 01:04:47,0,0,0,0,0,0,1,0,0
2,64,49,From Throw In,Tunisia,3857254,0 days 01:04:49,0,0,0,0,0,0,1,0,0
2,64,51,From Throw In,Tunisia,3857254,0 days 01:04:51,0,0,0,0,0,0,1,0,0
2,64,52,Regular Play,Denmark,3857254,0 days 01:04:52,0,0,0,0,0,0,1,0,0
2,64,53,Regular Play,Denmark,3857254,0 days 01:04:53,0,0,0,0,0,0,1,0,0
2,64,54,Regular Play,Tunisia,3857254,0 days 01:04:54,0,0,0,0,0,1,0,0,0
2,65,0,From Throw In,Denmark,3857254,0 days 01:05:00,0,0,0,0,0,0,1,0,0
2,65,4,From Throw In,Denmark,3857254,0 days 01:05:04,0,0,0,0,0,0,1,0,0
2,65,7,From Throw In,Denmark,3857254,0 days 01:05:07,0,0,0,0,0,0,1,0,0
2,65,9,From Throw In,Denmark,3857254,0 days 01:05:09,0,0,0,0,0,0,1,0,0
2,65,15,From Throw In,Denmark,3857254,0 days 01:05:15,0,0,0,0,0,0,1,0,0
2,65,19,From Throw In,Denmark,3857254,0 days 01:05:19,0,0,0,0,0,0,1,0,0
2,65,21,From Throw In,Denmark,3857254,0 days 01:05:21,0,0,0,0,0,0,1,0,0
2,65,25,From Throw In,Denmark,3857254,0 days 01:05:25,0,0,0,0,0,0,1,0,0
2,65,28,From Throw In,Denmark,3857254,0 days 01:05:28,0,0,0,0,0,0,1,0,0
2,65,30,From Throw In,Denmark,3857254,0 days 01:05:30,0,0,0,0,0,0,1,0,0
2,65,35,From Throw In,Denmark,3857254,0 days 01:05:35,0,0,0,0,0,0,1,0,0
2,65,38,From Throw In,Denmark,3857254,0 days 01:05:38,0,0,0,0,0,0,1,0,0
2,65,39,From Throw In,Denmark,3857254,0 days 01:05:39,0,0,0,0,0,0,1,0,0
2,65,41,From Throw In,Denmark,3857254,0 days 01:05:41,0,0,0,0,0,0,1,0,0
2,65,45,From Throw In,Denmark,3857254,0 days 01:05:45,0,0,0,0,0,0,1,0,0
2,65,46,From Throw In,Denmark,3857254,0 days 01:05:46,0,0,0,0,0,0,1,0,0
2,65,49,From Throw In,Denmark,3857254,0 days 01:05:49,0,0,0,0,0,0,1,0,0
2,65,55,From Throw In,Denmark,3857254,0 days 01:05:55,0,0,0,0,0,0,1,0,0
2,65,58,From Throw In,Denmark,3857254,0 days 01:05:58,0,0,0,0,0,0,1,0,0
2,66,0,From Throw In,Denmark,3857254,0 days 01:06:00,0,0,0,0,0,0,1,0,0
2,66,2,From Throw In,Denmark,3857254,0 days 01:06:02,1,0,0,0,0,0,0,0,0
2,66,2,From Throw In,Tunisia,3857254,0 days 01:06:02,1,0,0,0,0,0,0,0,0
2,66,4,From Throw In,Tunisia,3857254,0 days 01:06:04,0,0,0,0,0,0,1,0,0
2,66,5,From Throw In,Tunisia,3857254,0 days 01:06:05,0,0,0,0,0,0,1,0,0
2,66,8,From Throw In,Denmark,3857254,0 days 01:06:08,1,0,0,0,0,0,0,0,0
2,66,9,From Throw In,Denmark,3857254,0 days 01:06:09,0,0,0,0,0,0,1,0,0
2,66,51,From Throw In,Tunisia,3857254,0 days 01:06:51,0,0,0,0,0,0,1,0,0
2,66,53,From Throw In,Denmark,3857254,0 days 01:06:53,0,0,0,0,0,0,1,0,0
2,66,55,From Throw In,Tunisia,3857254,0 days 01:06:55,1,0,0,0,0,0,0,0,0
2,66,57,From Throw In,Tunisia,3857254,0 days 01:06:57,0,0,0,0,1,0,0,0,0
2,57,1,Regular Play,Japan,3857255,0 days 00:57:01,1,0,0,0,0,0,0,0,0
2,57,3,Regular Play,Japan,3857255,0 days 00:57:03,0,0,0,0,0,0,1,0,0
2,57,4,Regular Play,Japan,3857255,0 days 00:57:04,0,0,0,0,0,0,1,0,0
2,57,5,Regular Play,Spain,3857255,0 days 00:57:05,1,0,0,0,0,0,0,0,0
2,57,6,Regular Play,Spain,3857255,0 days 00:57:06,0,0,0,0,0,0,1,0,0
2,57,8,Regular Play,Spain,3857255,0 days 00:57:08,0,0,0,0,0,0,1,0,0
2,57,10,Regular Play,Spain,3857255,0 days 00:57:10,0,0,0,0,0,0,1,0,0
2,57,11,Regular Play,Spain,3857255,0 days 00:57:11,0,0,0,0,0,0,1,0,0
2,57,13,Regular Play,Spain,3857255,0 days 00:57:13,0,0,0,0,0,0,1,0,0
2,57,16,Regular Play,Spain,3857255,0 days 00:57:16,0,0,0,0,0,0,1,0,0
2,57,18,Regular Play,Spain,3857255,0 days 00:57:18,0,0,0,0,0,0,1,0,0
2,57,20,Regular Play,Spain,3857255,0 days 00:57:20,0,0,0,0,0,0,1,0,0
2,57,23,Regular Play,Spain,3857255,0 days 00:57:23,0,0,0,0,0,0,1,0,0
2,57,26,Regular Play,Spain,3857255,0 days 00:57:26,0,0,0,0,0,0,1,0,0
2,57,27,Regular Play,Spain,3857255,0 days 00:57:27,0,0,0,0,0,0,1,0,0
2,57,31,Regular Play,Spain,3857255,0 days 00:57:31,0,0,0,0,0,0,1,0,0
2,57,38,Regular Play,Spain,3857255,0 days 00:57:38,0,0,0,0,0,0,1,0,0
2,57,41,Regular Play,Spain,3857255,0 days 00:57:41,0,0,0,0,0,0,1,0,0
2,57,44,Regular Play,Spain,3857255,0 days 00:57:44,0,0,0,0,0,0,1,0,0
2,57,45,Regular Play,Spain,3857255,0 days 00:57:45,0,0,0,0,0,0,1,0,0
2,57,48,Regular Play,Spain,3857255,0 days 00:57:48,0,0,0,0,0,0,1,0,0
2,57,55,Regular Play,Spain,3857255,0 days 00:57:55,0,0,0,0,0,0,1,0,0
2,58,0,Regular Play,Spain,3857255,0 days 00:58:00,0,0,0,0,0,0,1,0,0
2,58,3,Regular Play,Spain,3857255,0 days 00:58:03,0,0,0,0,0,0,1,0,0
2,58,12,Regular Play,Spain,3857255,0 days 00:58:12,0,0,0,0,0,0,1,0,0
2,58,16,Regular Play,Spain,3857255,0 days 00:58:16,0,0,0,0,0,0,1,0,0
2,58,17,Regular Play,Spain,3857255,0 days 00:58:17,0,0,0,0,0,0,1,0,0
2,58,19,Regular Play,Spain,3857255,0 days 00:58:19,0,0,0,0,0,0,1,0,0
2,58,20,Regular Play,Spain,3857255,0 days 00:58:20,0,0,0,0,0,0,1,0,0
2,58,22,Regular Play,Japan,3857255,0 days 00:58:22,0,0,0,0,0,0,1,0,0
2,58,24,Regular Play,Japan,3857255,0 days 00:58:24,0,0,0,0,0,0,1,0,0
2,58,28,Regular Play,Spain,3857255,0 days 00:58:28,0,0,0,0,0,0,1,0,0
2,58,31,Regular Play,Japan,3857255,0 days 00:58:31,0,0,0,0,0,0,1,0,0
2,58,32,Regular Play,Japan,3857255,0 days 00:58:32,0,0,0,0,0,0,1,0,0
2,58,32,Regular Play,Spain,3857255,0 days 00:58:32,0,0,0,0,0,0,1,0,0
2,58,34,Regular Play,Japan,3857255,0 days 00:58:34,0,0,0,0,0,0,1,0,0
2,58,36,Regular Play,Spain,3857255,0 days 00:58:36,0,0,0,0,0,0,1,0,0
2,58,37,Regular Play,Spain,3857255,0 days 00:58:37,0,0,0,0,0,0,1,0,0
2,58,42,Regular Play,Spain,3857255,0 days 00:58:42,0,0,0,0,0,0,1,0,0
2,58,54,Regular Play,Spain,3857255,0 days 00:58:54,0,0,0,0,0,0,1,0,0
2,58,56,Regular Play,Spain,3857255,0 days 00:58:56,0,0,0,0,0,0,1,0,0
2,58,58,Regular Play,Spain,3857255,0 days 00:58:58,0,0,0,0,0,0,1,0,0
2,59,2,Regular Play,Spain,3857255,0 days 00:59:02,0,0,0,0,0,0,1,0,0
2,59,6,Regular Play,Spain,3857255,0 days 00:59:06,0,0,0,0,0,0,1,0,0
2,59,15,Regular Play,Spain,3857255,0 days 00:59:15,0,0,0,0,0,0,1,0,0
2,59,18,Regular Play,Spain,3857255,0 days 00:59:18,0,0,0,0,0,0,1,0,0
2,59,20,Regular Play,Japan,3857255,0 days 00:59:20,0,0,0,0,0,0,1,0,0
2,59,21,Regular Play,Spain,3857255,0 days 00:59:21,1,0,0,0,0,0,0,0,0
2,59,25,Regular Play,Spain,3857255,0 days 00:59:25,0,0,0,1,0,0,0,0,0
2,59,29,Regular Play,Spain,3857255,0 days 00:59:29,0,0,0,0,0,0,1,0,0
2,59,31,Regular Play,Spain,3857255,0 days 00:59:31,0,0,0,0,0,0,1,0,0
2,59,36,Regular Play,Spain,3857255,0 days 00:59:36,0,0,0,0,0,0,1,0,0
2,59,38,Regular Play,Spain,3857255,0 days 00:59:38,0,0,0,0,0,0,1,0,0
2,59,41,Regular Play,Spain,3857255,0 days 00:59:41,0,0,0,0,0,0,1,0,0
2,59,45,Regular Play,Spain,3857255,0 days 00:59:45,0,0,0,0,0,0,1,0,0
2,59,47,Regular Play,Spain,3857255,0 days 00:59:47,0,0,0,0,0,0,1,0,0
2,59,49,Regular Play,Spain,3857255,0 days 00:59:49,0,0,0,0,0,0,1,0,0
2,59,52,Regular Play,Spain,3857255,0 days 00:59:52,0,0,0,0,0,0,1,0,0
2,59,56,Regular Play,Spain,3857255,0 days 00:59:56,0,0,0,0,0,0,1,0,0
2,59,58,Regular Play,Spain,3857255,0 days 00:59:58,0,0,0,0,0,0,1,0,0
2,59,59,Regular Play,Spain,3857255,0 days 00:59:59,0,0,0,0,0,0,1,0,0
2,60,3,Regular Play,Spain,3857255,0 days 01:00:03,0,0,0,0,0,0,1,0,0
2,60,6,Regular Play,Spain,3857255,0 days 01:00:06,0,0,0,0,0,0,1,0,0
2,60,8,Regular Play,Spain,3857255,0 days 01:00:08,0,0,0,0,0,0,1,0,0
2,60,12,Regular Play,Spain,3857255,0 days 01:00:12,0,0,0,0,0,0,1,0,0
2,60,14,Regular Play,Spain,3857255,0 days 01:00:14,0,0,0,0,0,0,1,0,0
2,60,15,Regular Play,Japan,3857255,0 days 01:00:15,0,0,0,0,0,1,0,0,0
2,60,17,Regular Play,Japan,3857255,0 days 01:00:17,0,0,0,1,0,0,0,0,0
2,60,17,Regular Play,Spain,3857255,0 days 01:00:17,0,0,0,0,0,0,0,0,1
2,60,19,Regular Play,Spain,3857255,0 days 01:00:19,1,0,0,0,0,0,0,0,0
2,60,20,Regular Play,Spain,3857255,0 days 01:00:20,0,0,0,0,0,0,1,0,0
2,60,22,Regular Play,Spain,3857255,0 days 01:00:22,0,0,0,0,0,0,1,0,0
2,60,33,Regular Play,Spain,3857255,0 days 01:00:33,0,0,0,0,0,0,1,0,0
2,60,35,Regular Play,Spain,3857255,0 days 01:00:35,0,0,0,0,0,0,1,0,0
2,60,36,Regular Play,Spain,3857255,0 days 01:00:36,0,0,0,0,0,0,1,0,0
2,60,36,Regular Play,Japan,3857255,0 days 01:00:36,0,0,0,0,0,1,0,0,0
2,60,38,Regular Play,Japan,3857255,0 days 01:00:38,0,0,0,0,0,0,1,0,0
2,60,40,Regular Play,Japan,3857255,0 days 01:00:40,0,0,0,0,0,0,1,0,0
2,61,11,From Throw In,Japan,3857255,0 days 01:01:11,0,0,0,0,0,0,1,0,0
2,61,12,From Throw In,Japan,3857255,0 days 01:01:12,0,0,0,0,0,0,1,0,0
2,61,14,Regular Play,Spain,3857255,0 days 01:01:14,0,0,0,0,0,0,1,0,0
2,61,20,Regular Play,Spain,3857255,0 days 01:01:20,0,0,0,0,0,0,1,0,0
2,61,23,Regular Play,Spain,3857255,0 days 01:01:23,0,0,0,0,0,0,1,0,0
2,61,26,Regular Play,Spain,3857255,0 days 01:01:26,0,0,0,0,0,0,1,0,0
2,61,29,Regular Play,Spain,3857255,0 days 01:01:29,0,0,0,0,0,0,1,0,0
2,61,32,Regular Play,Spain,3857255,0 days 01:01:32,0,0,0,0,0,0,1,0,0
2,61,35,Regular Play,Spain,3857255,0 days 01:01:35,0,0,0,0,0,0,1,0,0
2,61,38,Regular Play,Spain,3857255,0 days 01:01:38,0,0,0,0,0,0,1,0,0
2,61,41,Regular Play,Spain,3857255,0 days 01:01:41,0,0,0,1,0,0,0,0,0
2,61,41,Regular Play,Japan,3857255,0 days 01:01:41,0,0,0,0,0,0,0,0,1
2,61,42,Regular Play,Japan,3857255,0 days 01:01:42,0,0,0,0,0,0,1,0,0
2,61,44,Regular Play,Japan,3857255,0 days 01:01:44,0,0,0,0,0,0,1,0,0
2,61,45,Regular Play,Japan,3857255,0 days 01:01:45,0,0,0,0,0,0,1,0,0
2,61,46,Regular Play,Spain,3857255,0 days 01:01:46,0,0,0,0,0,0,1,0,0
2,61,48,Regular Play,Spain,3857255,0 days 01:01:48,0,0,0,0,0,0,1,0,0
2,61,48,Regular Play,Japan,3857255,0 days 01:01:48,0,0,0,0,1,0,0,0,0
2,61,54,Regular Play,Spain,3857255,0 days 01:01:54,0,0,0,0,0,0,1,0,0
2,61,57,Regular Play,Japan,3857255,0 days 01:01:57,0,0,0,0,0,0,1,0,0
2,62,0,Regular Play,Japan,3857255,0 days 01:02:00,0,0,0,0,0,0,1,0,0
2,62,2,Regular Play,Japan,3857255,0 days 01:02:02,0,0,0,0,0,0,1,0,0
2,62,4,Regular Play,Japan,3857255,0 days 01:02:04,0,0,0,0,0,0,1,0,0
2,62,5,Regular Play,Spain,3857255,0 days 01:02:05,1,0,0,0,0,0,0,0,0
2,62,16,Regular Play,Spain,3857255,0 days 01:02:16,0,0,0,0,0,0,1,0,0
2,62,23,Regular Play,Spain,3857255,0 days 01:02:23,0,0,0,0,0,0,1,0,0
2,62,26,Regular Play,Spain,3857255,0 days 01:02:26,0,0,0,0,0,0,1,0,0
2,62,29,Regular Play,Spain,3857255,0 days 01:02:29,0,0,0,0,0,0,1,0,0
2,62,33,Regular Play,Spain,3857255,0 days 01:02:33,0,0,0,0,0,0,1,0,0
2,62,36,Regular Play,Spain,3857255,0 days 01:02:36,0,0,0,0,0,0,1,0,0
2,62,39,Regular Play,Spain,3857255,0 days 01:02:39,0,0,0,0,0,0,1,0,0
2,62,42,Regular Play,Spain,3857255,0 days 01:02:42,0,0,0,0,0,0,1,0,0
2,62,47,Regular Play,Spain,3857255,0 days 01:02:47,0,0,0,0,0,0,1,0,0
2,62,49,Regular Play,Spain,3857255,0 days 01:02:49,0,0,0,0,0,0,1,0,0
2,62,51,Regular Play,Spain,3857255,0 days 01:02:51,0,0,1,0,0,0,0,0,0
2,62,51,Regular Play,Japan,3857255,0 days 01:02:51,0,0,0,0,0,0,0,0,1
2,62,53,Regular Play,Japan,3857255,0 days 01:02:53,0,0,0,0,0,0,1,0,0
2,62,57,Regular Play,Japan,3857255,0 days 01:02:57,0,0,0,0,0,0,1,0,0
