period,minute,second,play_pattern,team,match_id,match_time,ball_recovery,clearance,dispossessed,dribble,foul,interception,pass,shot,tackle
1,22,0,From Corner,Tunisia,3857254,0 days 00:22:00,0,1,0,0,0,0,0,0,0
1,22,1,From Corner,Denmark,3857254,0 days 00:22:01,0,0,0,0,0,0,1,0,0
1,22,4,From Corner,Denmark,3857254,0 days 00:22:04,0,0,0,0,0,0,1,0,0
1,22,5,From Corner,Denmark,3857254,0 days 00:22:05,0,0,0,0,0,0,0,1,0
1,22,6,From Corner,Tunisia,3857254,0 days 00:22:06,0,1,0,0,0,0,0,0,0
1,22,7,From Corner,Tunisia,3857254,0 days 00:22:07,0,1,0,0,0,0,0,0,0
1,22,8,From Corner,Denmark,3857254,0 days 00:22:08,1,0,0,0,0,0,0,0,0
1,22,9,From Corner,Denmark,3857254,0 days 00:22:09,0,0,0,0,0,0,0,1,0
1,22,21,From Keeper,Tunisia,3857254,0 days 00:22:21,0,0,0,0,0,0,1,0,0
1,22,24,From Keeper,Tunisia,3857254,0 days 00:22:24,0,0,0,0,0,0,1,0,0
1,22,25,From Keeper,Tunisia,3857254,0 days 00:22:25,0,0,0,0,0,0,1,0,0
1,22,28,From Keeper,Tunisia,3857254,0 days 00:22:28,0,0,0,0,0,0,1,0,0
1,23,8,From Free Kick,Denmark,3857254,0 days 00:23:08,0,0,0,0,0,0,1,0,0
1,23,13,From Free Kick,Denmark,3857254,0 days 00:23:13,0,0,0,0,0,0,1,0,0
1,23,14,From Free Kick,Denmark,3857254,0 days 00:23:14,0,0,0,0,0,0,1,0,0
1,23,19,From Throw In,Denmark,3857254,0 days 00:23:19,0,0,0,0,0,0,1,0,0
1,23,21,From Throw In,Denmark,3857254,0 days 00:23:21,0,0,0,0,0,0,1,0,0
1,23,24,From Throw In,Denmark,3857254,0 days 00:23:24,0,0,0,0,0,0,1,0,0
1,23,29,From Throw In,Denmark,3857254,0 days 00:23:29,0,0,0,0,0,0,1,0,0
1,23,31,From Throw In,Denmark,3857254,0 days 00:23:31,0,0,0,0,0,0,1,0,0
1,23,33,From Throw In,Denmark,3857254,0 days 00:23:33,0,0,0,0,0,0,1,0,0
1,23,34,From Throw In,Denmark,3857254,0 days 00:23:34,0,0,0,0,0,0,1,0,0
1,23,36,From Throw In,Denmark,3857254,0 days 00:23:36,0,0,0,0,0,0,1,0,0
1,23,38,From Throw In,Denmark,3857254,0 days 00:23:38,0,0,0,0,0,0,1,0,0
1,23,40,From Throw In,Denmark,3857254,0 days 00:23:40,0,0,0,0,0,0,1,0,0
1,23,43,From Throw In,Denmark,3857254,0 days 00:23:43,0,0,0,0,0,0,1,0,0
1,23,44,From Throw In,Denmark,3857254,0 days 00:23:44,0,0,0,0,0,0,1,0,0
1,23,45,From Throw In,Denmark,3857254,0 days 00:23:45,0,0,0,0,1,0,0,0,0
1,24,21,From Free Kick,Tunisia,3857254,0 days 00:24:21,0,0,0,0,0,0,1,0,0
1,24,24,From Free Kick,Denmark,3857254,0 days 00:24:24,0,0,0,0,0,0,1,0,0
1,24,26,From Free Kick,Tunisia,3857254,0 days 00:24:26,1,0,0,0,0,0,0,0,0
1,24,28,From Free Kick,Tunisia,3857254,0 days 00:24:28,0,0,0,0,0,0,1,0,0
1,24,30,From Free Kick,Tunisia,3857254,0 days 00:24:30,0,0,0,0,0,0,1,0,0
1,24,32,From Free Kick,Tunisia,3857254,0 days 00:24:32,0,0,0,0,0,0,1,0,0
1,24,33,From Free Kick,Denmark,3857254,0 days 00:24:33,0,0,0,0,0,0,1,0,0
1,24,37,From Free Kick,Denmark,3857254,0 days 00:24:37,0,0,0,0,0,0,1,0,0
1,24,37,From Free Kick,Tunisia,3857254,0 days 00:24:37,0,0,0,0,0,1,0,0,0
1,24,39,From Free Kick,Tunisia,3857254,0 days 00:24:39,0,0,1,0,0,0,0,0,0
1,24,39,From Free Kick,Denmark,3857254,0 days 00:24:39,0,0,0,0,0,0,0,0,1
1,25,3,From Throw In,Tunisia,3857254,0 days 00:25:03,0,0,0,0,0,0,1,0,0
1,25,5,From Throw In,Denmark,3857254,0 days 00:25:05,0,1,0,0,0,0,0,0,0
1,25,7,From Throw In,Tunisia,3857254,0 days 00:25:07,1,0,0,0,0,0,0,0,0
1,25,12,From Throw In,Tunisia,3857254,0 days 00:25:12,0,0,0,0,0,0,1,0,0
1,25,14,Regular Play,Denmark,3857254,0 days 00:25:14,1,0,0,0,0,0,0,0,0
1,25,15,Regular Play,Denmark,3857254,0 days 00:25:15,0,0,0,0,0,0,1,0,0
1,25,16,Regular Play,Denmark,3857254,0 days 00:25:16,0,0,0,0,0,0,1,0,0
1,25,18,Regular Play,Denmark,3857254,0 days 00:25:18,0,0,0,0,0,0,1,0,0
1,25,18,Regular Play,Denmark,3857254,0 days 00:25:18,0,0,0,0,0,0,1,0,0
1,25,19,Regular Play,Denmark,3857254,0 days 00:25:19,0,0,0,0,0,0,1,0,0
1,25,24,Regular Play,Denmark,3857254,0 days 00:25:24,0,0,0,0,0,0,1,0,0
1,25,26,Regular Play,Denmark,3857254,0 days 00:25:26,0,0,0,0,0,0,1,0,0
1,25,27,Regular Play,Denmark,3857254,0 days 00:25:27,0,0,0,0,0,0,1,0,0
1,25,29,Regular Play,Denmark,3857254,0 days 00:25:29,0,0,0,0,0,0,1,0,0
1,25,31,Regular Play,Denmark,3857254,0 days 00:25:31,0,0,0,0,0,0,1,0,0
1,25,33,Regular Play,Denmark,3857254,0 days 00:25:33,0,0,0,0,0,0,1,0,0
1,25,35,Regular Play,Denmark,3857254,0 days 00:25:35,0,0,0,0,0,0,1,0,0
1,25,40,Regular Play,Denmark,3857254,0 days 00:25:40,0,0,0,0,0,0,1,0,0
1,25,42,Regular Play,Denmark,3857254,0 days 00:25:42,0,0,0,0,0,0,1,0,0
1,25,45,Regular Play,Denmark,3857254,0 days 00:25:45,0,0,0,0,0,0,1,0,0
1,25,47,Regular Play,Denmark,3857254,0 days 00:25:47,0,0,0,0,0,0,1,0,0
1,25,49,Regular Play,Denmark,3857254,0 days 00:25:49,0,0,0,0,0,0,1,0,0
1,25,50,Regular Play,Denmark,3857254,0 days 00:25:50,0,0,0,0,0,0,1,0,0
1,25,53,Regular Play,Denmark,3857254,0 days 00:25:53,0,0,0,0,0,0,1,0,0
1,25,54,Regular Play,Denmark,3857254,0 days 00:25:54,0,0,0,0,0,0,1,0,0
1,25,56,Regular Play,Denmark,3857254,0 days 00:25:56,0,0,0,0,0,0,1,0,0
1,25,59,Regular Play,Denmark,3857254,0 days 00:25:59,0,0,0,0,0,0,1,0,0
1,26,3,Regular Play,Denmark,3857254,0 days 00:26:03,0,0,0,0,0,0,1,0,0
1,26,4,Regular Play,Denmark,3857254,0 days 00:26:04,0,0,0,0,0,0,1,0,0
1,26,7,Regular Play,Denmark,3857254,0 days 00:26:07,0,0,0,0,0,0,1,0,0
1,26,10,Regular Play,Denmark,3857254,0 days 00:26:10,0,0,0,0,0,0,1,0,0
1,26,15,Regular Play,Denmark,3857254,0 days 00:26:15,0,0,0,0,0,0,1,0,0
1,26,17,Regular Play,Denmark,3857254,0 days 00:26:17,0,0,0,0,0,0,1,0,0
1,26,20,Regular Play,Denmark,3857254,0 days 00:26:20,0,0,0,0,0,0,1,0,0
1,26,22,Regular Play,Denmark,3857254,0 days 00:26:22,0,0,0,0,0,0,1,0,0
1,26,23,Regular Play,Denmark,3857254,0 days 00:26:23,0,0,0,0,0,0,1,0,0
1,26,30,Regular Play,Denmark,3857254,0 days 00:26:30,0,0,0,0,0,0,1,0,0
1,26,32,Regular Play,Denmark,3857254,0 days 00:26:32,0,0,0,0,0,0,1,0,0
1,26,34,Regular Play,Tunisia,3857254,0 days 00:26:34,0,0,0,0,0,1,0,0,0
1,26,50,From Throw In,Denmark,3857254,0 days 00:26:50,0,0,0,0,0,0,1,0,0
1,26,51,From Throw In,Tunisia,3857254,0 days 00:26:51,0,0,0,0,0,1,0,0,0
1,26,53,From Throw In,Denmark,3857254,0 days 00:26:53,0,0,0,0,0,0,1,0,0
1,26,55,From Throw In,Tunisia,3857254,0 days 00:26:55,0,1,0,0,0,0,0,0,0
1,26,57,From Throw In,Denmark,3857254,0 days 00:26:57,1,0,0,0,0,0,0,0,0
1,26,58,From Throw In,Denmark,3857254,0 days 00:26:58,0,0,0,0,0,0,1,0,0
1,26,59,From Throw In,Denmark,3857254,0 days 00:26:59,0,0,0,0,0,0,1,0,0
1,27,0,From Throw In,Denmark,3857254,0 days 00:27:00,0,0,0,0,0,0,1,0,0
1,27,2,Regular Play,Tunisia,3857254,0 days 00:27:02,1,0,0,0,0,0,0,0,0
1,27,20,Regular Play,Tunisia,3857254,0 days 00:27:20,0,0,0,0,0,0,1,0,0
1,27,24,Regular Play,Denmark,3857254,0 days 00:27:24,0,1,0,0,0,0,0,0,0
1,27,51,From Throw In,Tunisia,3857254,0 days 00:27:51,0,0,0,0,0,0,1,0,0
1,27,55,From Throw In,Tunisia,3857254,0 days 00:27:55,0,0,0,0,0,0,1,0,0
1,27,59,From Throw In,Tunisia,3857254,0 days 00:27:59,0,0,0,0,0,0,1,0,0
1,28,2,From Throw In,Tunisia,3857254,0 days 00:28:02,0,0,0,0,0,0,1,0,0
1,28,12,From Throw In,Denmark,3857254,0 days 00:28:12,0,0,0,0,0,0,1,0,0
1,28,13,From Throw In,Denmark,3857254,0 days 00:28:13,0,0,0,0,0,0,1,0,0
1,28,14,From Throw In,Denmark,3857254,0 days 00:28:14,0,0,0,0,0,0,1,0,0
1,28,16,From Throw In,Denmark,3857254,0 days 00:28:16,0,0,0,0,0,0,1,0,0
1,28,16,From Throw In,Tunisia,3857254,0 days 00:28:16,0,0,0,0,0,1,0,0,0
1,28,18,Regular Play,Tunisia,3857254,0 days 00:28:18,1,0,0,0,0,0,0,0,0
1,28,18,Regular Play,Tunisia,3857254,0 days 00:28:18,0,0,0,0,0,0,1,0,0
1,28,19,Regular Play,Tunisia,3857254,0 days 00:28:19,0,0,0,0,0,0,1,0,0
1,28,20,Regular Play,Tunisia,3857254,0 days 00:28:20,0,0,0,0,0,0,1,0,0
1,28,22,Regular Play,Tunisia,3857254,0 days 00:28:22,0,0,0,0,0,0,1,0,0
1,28,25,Regular Play,Tunisia,3857254,0 days 00:28:25,0,0,0,0,0,0,1,0,0
1,28,28,Regular Play,Denmark,3857254,0 days 00:28:28,0,1,0,0,0,0,0,0,0
1,28,46,From Throw In,Tunisia,3857254,0 days 00:28:46,0,0,0,0,0,0,1,0,0
1,28,48,From Throw In,Tunisia,3857254,0 days 00:28:48,0,0,0,0,0,0,1,0,0
1,28,50,From Counter,Denmark,3857254,0 days 00:28:50,0,0,0,0,0,0,1,0,0
1,28,53,From Counter,Denmark,3857254,0 days 00:28:53,0,0,0,0,0,0,1,0,0
1,28,53,From Counter,Tunisia,3857254,0 days 00:28:53,0,0,0,0,0,1,0,0,0
1,28,55,From Counter,Denmark,3857254,0 days 00:28:55,1,0,0,0,0,0,0,0,0
1,28,56,From Counter,Denmark,3857254,0 days 00:28:56,0,0,0,0,0,0,1,0,0
1,28,57,Regular Play,Tunisia,3857254,0 days 00:28:57,1,0,0,0,0,0,0,0,0
1,28,59,Regular Play,Tunisia,3857254,0 days 00:28:59,0,0,0,0,0,0,1,0,0
1,29,0,Regular Play,Tunisia,3857254,0 days 00:29:00,0,0,0,0,0,0,1,0,0
1,29,3,Regular Play,Tunisia,3857254,0 days 00:29:03,0,0,0,0,0,0,1,0,0
1,29,4,Regular Play,Denmark,3857254,0 days 00:29:04,0,0,0,0,0,0,1,0,0
1,29,6,Regular Play,Denmark,3857254,0 days 00:29:06,0,0,0,0,0,0,1,0,0
1,29,7,Regular Play,Denmark,3857254,0 days 00:29:07,0,0,0,0,0,0,1,0,0
1,29,23,From Throw In,Tunisia,3857254,0 days 00:29:23,0,0,0,0,0,0,1,0,0
1,29,24,From Throw In,Tunisia,3857254,0 days 00:29:24,0,0,0,0,0,0,1,0,0
1,29,25,From Throw In,Tunisia,3857254,0 days 00:29:25,0,0,0,0,0,0,1,0,0
1,29,28,Regular Play,Denmark,3857254,0 days 00:29:28,1,0,0,0,0,0,0,0,0
1,29,33,Regular Play,Denmark,3857254,0 days 00:29:33,0,0,0,0,0,0,1,0,0
1,29,36,Regular Play,Denmark,3857254,0 days 00:29:36,0,0,0,0,0,0,1,0,0
1,29,43,Regular Play,Denmark,3857254,0 days 00:29:43,0,0,0,0,0,0,1,0,0
1,29,45,Regular Play,Tunisia,3857254,0 days 00:29:45,0,0,0,0,1,0,0,0,0
1,30,1,From Free Kick,Denmark,3857254,0 days 00:30:01,0,0,0,0,0,0,1,0,0
1,30,3,From Free Kick,Denmark,3857254,0 days 00:30:03,0,0,0,0,0,0,1,0,0
1,30,4,From Free Kick,Denmark,3857254,0 days 00:30:04,0,0,0,0,0,0,1,0,0
1,30,8,From Free Kick,Denmark,3857254,0 days 00:30:08,0,0,0,0,0,0,1,0,0
1,30,10,From Free Kick,Denmark,3857254,0 days 00:30:10,0,0,0,0,0,0,1,0,0
1,30,11,From Free Kick,Denmark,3857254,0 days 00:30:11,0,0,0,0,0,0,1,0,0
1,30,12,From Free Kick,Denmark,3857254,0 days 00:30:12,0,0,0,0,0,0,1,0,0
1,30,16,From Free Kick,Denmark,3857254,0 days 00:30:16,0,0,0,0,0,0,1,0,0
1,30,19,From Free Kick,Denmark,3857254,0 days 00:30:19,0,0,0,0,0,0,1,0,0
1,30,20,From Free Kick,Denmark,3857254,0 days 00:30:20,0,0,0,0,0,0,1,0,0
1,30,25,From Free Kick,Denmark,3857254,0 days 00:30:25,0,0,0,0,0,0,1,0,0
1,30,28,From Free Kick,Denmark,3857254,0 days 00:30:28,0,0,1,0,0,0,0,0,0
1,30,28,From Free Kick,Tunisia,3857254,0 days 00:30:28,0,0,0,0,0,0,0,0,1
1,31,1,From Corner,Denmark,3857254,0 days 00:31:01,0,0,0,0,0,0,1,0,0
1,31,3,From Corner,Denmark,3857254,0 days 00:31:03,0,0,0,0,0,0,1,0,0
1,31,4,From Corner,Tunisia,3857254,0 days 00:31:04,0,1,0,0,0,0,0,0,0
1,31,7,From Corner,Tunisia,3857254,0 days 00:31:07,0,1,0,0,0,0,0,0,0
1,31,8,From Corner,Tunisia,3857254,0 days 00:31:08,0,1,0,0,0,0,0,0,0
1,31,10,From Corner,Denmark,3857254,0 days 00:31:10,0,0,0,0,0,0,1,0,0
1,31,14,From Corner,Denmark,3857254,0 days 00:31:14,0,0,0,0,0,0,1,0,0
1,31,16,From Corner,Denmark,3857254,0 days 00:31:16,0,0,0,0,0,0,1,0,0
1,31,18,From Corner,Tunisia,3857254,0 days 00:31:18,0,1,0,0,0,0,0,0,0
1,31,21,From Corner,Denmark,3857254,0 days 00:31:21,0,0,0,0,0,0,1,0,0
1,31,22,Regular Play,Tunisia,3857254,0 days 00:31:22,0,0,0,0,0,0,1,0,0
1,31,27,Regular Play,Tunisia,3857254,0 days 00:31:27,0,0,0,0,0,0,1,0,0
1,31,29,Regular Play,Tunisia,3857254,0 days 00:31:29,0,0,0,0,0,0,1,0,0
1,31,30,Regular Play,Tunisia,3857254,0 days 00:31:30,0,0,0,0,0,0,1,0,0
1,31,31,Regular Play,Denmark,3857254,0 days 00:31:31,0,0,0,0,1,0,0,0,0
1,31,32,Regular Play,Tunisia,3857254,0 days 00:31:32,0,0,0,1,0,0,0,0,0
1,31,35,Regular Play,Tunisia,3857254,0 days 00:31:35,0,0,0,0,0,0,1,0,0
1,31,38,Regular Play,Tunisia,3857254,0 days 00:31:38,0,0,0,1,0,0,0,0,0
1,31,38,Regular Play,Denmark,3857254,0 days 00:31:38,0,0,0,0,0,0,0,0,1
1,31,39,Regular Play,Denmark,3857254,0 days 00:31:39,1,0,0,0,0,0,0,0,0
1,31,41,Regular Play,Denmark,3857254,0 days 00:31:41,0,0,0,0,0,0,1,0,0
1,31,42,Regular Play,Denmark,3857254,0 days 00:31:42,0,0,0,0,0,0,1,0,0
1,31,44,Regular Play,Denmark,3857254,0 days 00:31:44,0,0,0,0,0,0,1,0,0
1,31,44,Regular Play,Denmark,3857254,0 days 00:31:44,0,0,0,0,0,0,1,0,0
1,31,47,Regular Play,Denmark,3857254,0 days 00:31:47,0,0,0,0,0,0,1,0,0
1,31,49,Regular Play,Denmark,3857254,0 days 00:31:49,0,0,0,0,0,0,1,0,0
1,31,51,Regular Play,Denmark,3857254,0 days 00:31:51,0,0,0,0,0,0,1,0,0
1,31,51,Regular Play,Denmark,3857254,0 days 00:31:51,0,0,0,0,0,0,1,0,0
1,31,56,Regular Play,Denmark,3857254,0 days 00:31:56,0,0,0,0,0,0,1,0,0
1,31,59,Regular Play,Denmark,3857254,0 days 00:31:59,0,0,0,0,0,0,1,0,0
1,22,0,Regular Play,Spain,3857255,0 days 00:22:00,0,0,0,0,0,0,1,0,0
1,22,3,Regular Play,Spain,3857255,0 days 00:22:03,0,0,0,0,0,0,1,0,0
1,22,7,Regular Play,Spain,3857255,0 days 00:22:07,0,0,0,0,0,0,1,0,0
1,22,8,Regular Play,Spain,3857255,0 days 00:22:08,0,0,0,0,0,0,1,0,0
1,22,10,Regular Play,Spain,3857255,0 days 00:22:10,0,0,0,0,0,0,1,0,0
1,22,18,Regular Play,Spain,3857255,0 days 00:22:18,0,0,0,0,0,0,1,0,0
1,22,20,Regular Play,Spain,3857255,0 days 00:22:20,0,0,0,0,0,0,1,0,0
1,22,22,Regular Play,Spain,3857255,0 days 00:22:22,0,0,0,0,0,0,1,0,0
1,22,23,Regular Play,Spain,3857255,0 days 00:22:23,0,0,0,0,0,0,1,0,0
1,22,29,Regular Play,Spain,3857255,0 days 00:22:29,0,0,0,0,0,0,1,0,0
1,22,30,Regular Play,Spain,3857255,0 days 00:22:30,0,0,0,0,0,0,1,0,0
1,22,33,Regular Play,Spain,3857255,0 days 00:22:33,0,0,0,0,0,0,1,0,0
1,22,34,Regular Play,Spain,3857255,0 days 00:22:34,0,0,0,0,0,0,0,1,0
1,22,39,From Keeper,Japan,3857255,0 days 00:22:39,0,0,0,0,0,0,1,0,0
1,22,41,From Keeper,Japan,3857255,0 days 00:22:41,0,0,0,0,0,0,1,0,0
1,22,42,From Keeper,Spain,3857255,0 days 00:22:42,0,0,0,0,0,0,1,0,0
1,22,44,From Keeper,Japan,3857255,0 days 00:22:44,0,0,0,0,0,0,1,0,0
1,22,49,From Keeper,Japan,3857255,0 days 00:22:49,0,0,0,0,0,0,1,0,0
1,22,50,Regular Play,Spain,3857255,0 days 00:22:50,1,0,0,0,0,0,0,0,0
1,22,51,Regular Play,Spain,3857255,0 days 00:22:51,0,0,0,0,0,0,1,0,0
1,22,53,Regular Play,Spain,3857255,0 days 00:22:53,0,0,0,0,0,0,1,0,0
1,22,53,Regular Play,Spain,3857255,0 days 00:22:53,0,0,0,0,0,0,1,0,0
1,22,57,Regular Play,Spain,3857255,0 days 00:22:57,0,0,0,0,0,0,1,0,0
1,22,59,Regular Play,Spain,3857255,0 days 00:22:59,0,0,0,0,0,0,1,0,0
1,23,1,Regular Play,Spain,3857255,0 days 00:23:01,0,0,0,0,0,0,1,0,0
1,23,3,Regular Play,Spain,3857255,0 days 00:23:03,0,0,0,0,0,0,1,0,0
1,23,7,Regular Play,Spain,3857255,0 days 00:23:07,0,0,0,0,0,0,1,0,0
1,23,11,Regular Play,Spain,3857255,0 days 00:23:11,0,0,0,0,0,0,1,0,0
1,23,13,Regular Play,Spain,3857255,0 days 00:23:13,0,0,0,0,0,0,1,0,0
1,23,18,Regular Play,Spain,3857255,0 days 00:23:18,0,0,0,0,0,0,1,0,0
1,23,25,Regular Play,Spain,3857255,0 days 00:23:25,0,0,0,0,0,0,1,0,0
1,23,28,Regular Play,Spain,3857255,0 days 00:23:28,0,0,0,0,0,0,1,0,0
1,23,35,Regular Play,Spain,3857255,0 days 00:23:35,0,0,0,0,0,0,1,0,0
1,23,38,Regular Play,Spain,3857255,0 days 00:23:38,0,0,0,0,0,0,1,0,0
1,23,41,Regular Play,Spain,3857255,0 days 00:23:41,0,0,0,0,0,0,1,0,0
1,23,44,Regular Play,Spain,3857255,0 days 00:23:44,0,0,0,0,0,0,1,0,0
1,23,44,Regular Play,Spain,3857255,0 days 00:23:44,0,0,0,0,0,0,1,0,0
1,23,46,Regular Play,Spain,3857255,0 days 00:23:46,0,0,0,0,0,0,1,0,0
1,23,53,Regular Play,Spain,3857255,0 days 00:23:53,0,0,0,0,0,0,1,0,0
1,24,47,From Free Kick,Japan,3857255,0 days 00:24:47,0,0,0,0,0,0,1,0,0
1,24,49,From Free Kick,Japan,3857255,0 days 00:24:49,0,0,0,0,0,0,1,0,0
1,24,53,From Free Kick,Japan,3857255,0 days 00:24:53,0,0,0,0,0,0,1,0,0
1,24,54,From Free Kick,Japan,3857255,0 days 00:24:54,0,0,0,0,0,0,1,0,0
1,24,55,From Free Kick,Japan,3857255,0 days 00:24:55,0,0,0,0,0,0,1,0,0
1,25,15,From Free Kick,Spain,3857255,0 days 00:25:15,0,0,0,0,0,0,1,0,0
1,25,18,From Free Kick,Spain,3857255,0 days 00:25:18,0,0,0,0,0,0,1,0,0
1,25,24,From Free Kick,Spain,3857255,0 days 00:25:24,0,0,0,0,0,0,1,0,0
1,25,27,From Free Kick,Spain,3857255,0 days 00:25:27,0,0,0,0,0,0,1,0,0
1,25,36,From Free Kick,Spain,3857255,0 days 00:25:36,0,0,0,0,0,0,1,0,0
1,25,39,From Free Kick,Spain,3857255,0 days 00:25:39,0,0,0,0,0,0,1,0,0
1,25,42,Regular Play,Japan,3857255,0 days 00:25:42,0,0,0,0,0,0,1,0,0
1,25,44,Regular Play,Japan,3857255,0 days 00:25:44,0,0,0,0,0,0,1,0,0
1,25,46,Regular Play,Japan,3857255,0 days 00:25:46,0,0,0,0,0,0,1,0,0
1,25,48,Regular Play,Japan,3857255,0 days 00:25:48,0,0,1,0,0,0,0,0,0
1,25,48,Regular Play,Spain,3857255,0 days 00:25:48,0,0,0,0,0,0,0,0,1
1,25,49,Regular Play,Spain,3857255,0 days 00:25:49,1,0,0,0,0,0,0,0,0
1,25,51,Regular Play,Spain,3857255,0 days 00:25:51,0,0,0,0,0,0,1,0,0
1,25,51,Regular Play,Spain,3857255,0 days 00:25:51,0,0,0,0,0,0,1,0,0
1,25,53,Regular Play,Spain,3857255,0 days 00:25:53,0,0,0,0,0,0,1,0,0
1,25,56,Regular Play,Spain,3857255,0 days 00:25:56,0,0,0,0,0,0,1,0,0
1,26,0,Regular Play,Spain,3857255,0 days 00:26:00,0,0,0,0,0,0,1,0,0
1,26,3,Regular Play,Spain,3857255,0 days 00:26:03,0,0,0,0,0,0,1,0,0
1,26,13,Regular Play,Spain,3857255,0 days 00:26:13,0,0,0,0,0,0,1,0,0
1,26,20,Regular Play,Spain,3857255,0 days 00:26:20,0,0,0,0,0,0,1,0,0
1,26,22,Regular Play,Spain,3857255,0 days 00:26:22,0,0,0,0,0,0,1,0,0
1,26,23,Regular Play,Japan,3857255,0 days 00:26:23,0,0,0,0,0,0,1,0,0
1,26,26,Regular Play,Japan,3857255,0 days 00:26:26,0,0,0,0,0,0,1,0,0
1,26,29,Regular Play,Japan,3857255,0 days 00:26:29,0,0,0,0,0,0,1,0,0
1,26,30,Regular Play,Japan,3857255,0 days 00:26:30,0,0,0,0,0,0,1,0,0
1,26,32,Regular Play,Spain,3857255,0 days 00:26:32,0,0,0,0,0,0,1,0,0
1,26,37,Regular Play,Spain,3857255,0 days 00:26:37,0,0,0,0,0,0,1,0,0
1,26,41,Regular Play,Spain,3857255,0 days 00:26:41,0,0,0,0,0,0,1,0,0
1,26,43,Regular Play,Spain,3857255,0 days 00:26:43,0,0,0,0,0,0,1,0,0
1,26,44,Regular Play,Spain,3857255,0 days 00:26:44,0,0,0,0,0,0,1,0,0
1,26,47,Regular Play,Spain,3857255,0 days 00:26:47,0,0,0,0,0,0,1,0,0
1,26,51,Regular Play,Spain,3857255,0 days 00:26:51,0,0,0,0,0,0,1,0,0
1,26,53,Regular Play,Spain,3857255,0 days 00:26:53,0,0,0,0,0,0,1,0,0
1,26,55,Regular Play,Spain,3857255,0 days 00:26:55,0,0,0,0,0,0,1,0,0
1,26,59,Regular Play,Spain,3857255,0 days 00:26:59,0,0,0,0,0,0,1,0,0
1,27,3,Regular Play,Spain,3857255,0 days 00:27:03,0,0,0,0,0,0,1,0,0
1,27,5,Regular Play,Spain,3857255,0 days 00:27:05,0,0,0,0,0,0,1,0,0
1,27,6,Regular Play,Japan,3857255,0 days 00:27:06,0,0,0,0,1,0,0,0,0
1,27,19,From Free Kick,Spain,3857255,0 days 00:27:19,0,0,0,0,0,0,1,0,0
1,27,21,From Free Kick,Spain,3857255,0 days 00:27:21,0,0,0,0,0,0,1,0,0
1,27,24,From Free Kick,Spain,3857255,0 days 00:27:24,0,0,0,0,0,0,1,0,0
1,27,26,From Free Kick,Spain,3857255,0 days 00:27:26,0,0,0,0,0,0,1,0,0
1,27,28,From Free Kick,Spain,3857255,0 days 00:27:28,0,0,0,0,0,0,1,0,0
1,27,30,From Free Kick,Spain,3857255,0 days 00:27:30,0,0,0,0,0,0,1,0,0
1,27,32,From Free Kick,Spain,3857255,0 days 00:27:32,0,0,0,0,0,0,1,0,0
1,27,35,From Free Kick,Spain,3857255,0 days 00:27:35,0,0,0,0,0,0,1,0,0
1,27,36,From Free Kick,Spain,3857255,0 days 00:27:36,0,0,0,0,0,0,1,0,0
1,27,40,From Free Kick,Spain,3857255,0 days 00:27:40,0,0,0,0,0,0,1,0,0
1,27,43,From Free Kick,Spain,3857255,0 days 00:27:43,0,0,0,1,0,0,0,0,0
1,27,44,From Free Kick,Spain,3857255,0 days 00:27:44,0,0,0,0,0,0,1,0,0
1,27,47,From Free Kick,Japan,3857255,0 days 00:27:47,1,0,0,0,0,0,0,0,0
1,27,48,From Free Kick,Japan,3857255,0 days 00:27:48,0,0,0,0,0,0,1,0,0
1,27,52,From Free Kick,Spain,3857255,0 days 00:27:52,1,0,0,0,0,0,0,0,0
1,27,56,From Free Kick,Spain,3857255,0 days 00:27:56,0,0,0,0,0,0,1,0,0
1,27,59,Regular Play,Japan,3857255,0 days 00:27:59,1,0,0,0,0,0,0,0,0
1,28,1,Regular Play,Japan,3857255,0 days 00:28:01,0,0,0,0,0,0,1,0,0
1,28,4,Regular Play,Japan,3857255,0 days 00:28:04,0,0,0,0,0,0,1,0,0
1,28,6,Regular Play,Japan,3857255,0 days 00:28:06,0,0,0,1,0,0,0,0,0
1,28,6,Regular Play,Spain,3857255,0 days 00:28:06,0,0,0,0,0,0,0,0,1
1,28,9,Regular Play,Spain,3857255,0 days 00:28:09,0,0,0,0,0,0,1,0,0
1,28,10,Regular Play,Spain,3857255,0 days 00:28:10,0,0,0,0,0,0,1,0,0
1,28,12,Regular Play,Spain,3857255,0 days 00:28:12,0,0,0,0,0,0,1,0,0
1,28,12,Regular Play,Spain,3857255,0 days 00:28:12,0,0,0,0,0,0,1,0,0
1,28,15,Regular Play,Spain,3857255,0 days 00:28:15,0,0,0,0,0,0,1,0,0
1,28,18,Regular Play,Spain,3857255,0 days 00:28:18,0,0,0,0,0,0,1,0,0
1,28,21,Regular Play,Spain,3857255,0 days 00:28:21,0,0,0,0,0,0,1,0,0
1,28,23,Regular Play,Spain,3857255,0 days 00:28:23,0,0,0,0,0,0,1,0,0
1,28,26,Regular Play,Spain,3857255,0 days 00:28:26,0,0,0,0,0,0,1,0,0
1,28,28,Regular Play,Spain,3857255,0 days 00:28:28,0,0,0,0,0,0,1,0,0
1,28,30,Regular Play,Spain,3857255,0 days 00:28:30,0,0,0,0,0,0,1,0,0
1,28,32,Regular Play,Spain,3857255,0 days 00:28:32,0,0,0,0,0,0,1,0,0
