period,minute,second,play_pattern,team,match_id,match_time,ball_recovery,clearance,dispossessed,dribble,foul,interception,pass,shot,tackle
2,71,49,Regular Play,Tunisia,3857254,0 days 01:11:49,0,0,0,0,0,0,1,0,0
2,71,52,Regular Play,Tunisia,3857254,0 days 01:11:52,0,0,0,0,0,0,1,0,0
2,71,56,Regular Play,Denmark,3857254,0 days 01:11:56,0,1,0,0,0,0,0,0,0
2,72,14,From Throw In,Tunisia,3857254,0 days 01:12:14,0,0,0,0,0,0,1,0,0
2,72,16,From Throw In,Tunisia,3857254,0 days 01:12:16,0,0,0,1,0,0,0,0,0
2,72,17,From Throw In,Tunisia,3857254,0 days 01:12:17,0,0,0,0,0,0,1,0,0
2,72,20,From Throw In,Tunisia,3857254,0 days 01:12:20,0,0,0,0,0,0,1,0,0
2,72,48,From Throw In,Denmark,3857254,0 days 01:12:48,0,0,0,0,0,0,1,0,0
2,72,49,From Throw In,Denmark,3857254,0 days 01:12:49,0,0,0,0,0,0,1,0,0
2,72,51,From Throw In,Denmark,3857254,0 days 01:12:51,0,0,0,0,0,0,1,0,0
2,72,54,Regular Play,Tunisia,3857254,0 days 01:12:54,0,0,0,0,0,0,1,0,0
2,72,58,Regular Play,Tunisia,3857254,0 days 01:12:58,0,0,0,0,0,0,1,0,0
2,73,0,Regular Play,Tunisia,3857254,0 days 01:13:00,0,0,0,0,0,0,1,0,0
2,73,3,Regular Play,Denmark,3857254,0 days 01:13:03,1,0,0,0,0,0,0,0,0
2,73,10,Regular Play,Denmark,3857254,0 days 01:13:10,0,0,0,0,0,0,1,0,0
2,73,13,Regular Play,Denmark,3857254,0 days 01:13:13,0,0,0,0,0,0,1,0,0
2,73,17,Regular Play,Denmark,3857254,0 days 01:13:17,0,0,0,0,0,0,1,0,0
2,73,19,Regular Play,Denmark,3857254,0 days 01:13:19,0,0,0,0,0,0,1,0,0
2,73,25,Regular Play,Denmark,3857254,0 days 01:13:25,0,0,0,0,0,0,1,0,0
2,73,27,Regular Play,Denmark,3857254,0 days 01:13:27,0,0,0,0,0,0,1,0,0
2,73,29,Regular Play,Denmark,3857254,0 days 01:13:29,0,0,0,0,0,0,1,0,0
2,73,33,Regular Play,Denmark,3857254,0 days 01:13:33,0,0,0,0,0,0,1,0,0
2,73,36,Regular Play,Denmark,3857254,0 days 01:13:36,0,0,0,0,0,0,1,0,0
2,73,39,Regular Play,Denmark,3857254,0 days 01:13:39,0,0,0,0,0,0,1,0,0
2,73,41,Regular Play,Denmark,3857254,0 days 01:13:41,0,0,0,0,0,0,1,0,0
2,73,45,Regular Play,Denmark,3857254,0 days 01:13:45,0,0,0,0,0,0,1,0,0
2,73,47,Regular Play,Denmark,3857254,0 days 01:13:47,0,0,0,0,0,0,1,0,0
2,73,49,Regular Play,Denmark,3857254,0 days 01:13:49,0,0,0,0,0,0,1,0,0
2,73,52,Regular Play,Denmark,3857254,0 days 01:13:52,0,0,0,0,0,0,1,0,0
2,73,54,Regular Play,Denmark,3857254,0 days 01:13:54,0,0,0,0,0,0,1,0,0
2,73,54,Regular Play,Denmark,3857254,0 days 01:13:54,0,0,0,0,0,0,1,0,0
2,73,58,Regular Play,Denmark,3857254,0 days 01:13:58,0,0,0,0,0,0,1,0,0
2,74,3,From Throw In,Tunisia,3857254,0 days 01:14:03,0,0,0,0,0,0,1,0,0
2,74,5,From Throw In,Tunisia,3857254,0 days 01:14:05,0,0,0,0,0,0,1,0,0
2,74,7,From Throw In,Tunisia,3857254,0 days 01:14:07,0,0,0,0,0,0,1,0,0
2,74,9,Regular Play,Denmark,3857254,0 days 01:14:09,1,0,0,0,0,0,0,0,0
2,74,12,Regular Play,Denmark,3857254,0 days 01:14:12,0,0,0,0,0,0,1,0,0
2,74,25,From Throw In,Denmark,3857254,0 days 01:14:25,0,0,0,0,0,0,1,0,0
2,74,29,From Throw In,Denmark,3857254,0 days 01:14:29,0,0,0,0,0,0,1,0,0
2,74,35,From Throw In,Denmark,3857254,0 days 01:14:35,0,0,0,0,0,0,1,0,0
2,74,39,From Throw In,Denmark,3857254,0 days 01:14:39,0,0,0,0,0,0,1,0,0
2,74,43,From Throw In,Denmark,3857254,0 days 01:14:43,0,0,0,0,0,0,1,0,0
2,74,43,From Throw In,Tunisia,3857254,0 days 01:14:43,0,1,0,0,0,0,0,0,0
2,74,46,Regular Play,Tunisia,3857254,0 days 01:14:46,0,0,0,0,0,0,1,0,0
2,74,47,Regular Play,Tunisia,3857254,0 days 01:14:47,0,0,0,0,0,0,1,0,0
2,74,50,Regular Play,Tunisia,3857254,0 days 01:14:50,0,0,0,0,0,0,1,0,0
2,74,53,Regular Play,Tunisia,3857254,0 days 01:14:53,0,0,0,0,0,0,1,0,0
2,74,55,Regular Play,Denmark,3857254,0 days 01:14:55,1,0,0,0,0,0,0,0,0
2,74,57,Regular Play,Denmark,3857254,0 days 01:14:57,0,0,0,0,0,0,1,0,0
2,74,58,Regular Play,Denmark,3857254,0 days 01:14:58,0,0,0,0,0,0,1,0,0
2,75,4,Regular Play,Denmark,3857254,0 days 01:15:04,0,0,0,0,0,0,1,0,0
2,75,7,Regular Play,Denmark,3857254,0 days 01:15:07,0,0,0,0,0,0,1,0,0
2,75,9,Regular Play,Denmark,3857254,0 days 01:15:09,0,0,0,0,0,0,1,0,0
2,75,12,Regular Play,Denmark,3857254,0 days 01:15:12,0,0,0,0,0,0,1,0,0
2,75,15,Regular Play,Denmark,3857254,0 days 01:15:15,0,0,0,0,0,0,1,0,0
2,75,18,Regular Play,Denmark,3857254,0 days 01:15:18,0,0,0,0,0,0,1,0,0
2,75,20,Regular Play,Denmark,3857254,0 days 01:15:20,0,0,0,0,0,0,1,0,0
2,75,20,Regular Play,Tunisia,3857254,0 days 01:15:20,0,1,0,0,0,0,0,0,0
2,75,22,Regular Play,Denmark,3857254,0 days 01:15:22,1,0,0,0,0,0,0,0,0
2,75,24,Regular Play,Denmark,3857254,0 days 01:15:24,0,0,0,0,0,0,1,0,0
2,75,27,Regular Play,Denmark,3857254,0 days 01:15:27,0,0,0,0,0,0,0,1,0
2,75,54,From Goal Kick,Tunisia,3857254,0 days 01:15:54,0,0,0,0,0,0,1,0,0
2,75,57,From Goal Kick,Tunisia,3857254,0 days 01:15:57,0,0,0,0,0,0,1,0,0
2,75,58,From Goal Kick,Tunisia,3857254,0 days 01:15:58,0,0,0,0,0,0,1,0,0
2,76,0,From Goal Kick,Tunisia,3857254,0 days 01:16:00,0,0,0,0,0,0,1,0,0
2,76,2,From Goal Kick,Tunisia,3857254,0 days 01:16:02,0,0,0,0,0,0,1,0,0
2,76,4,Regular Play,Denmark,3857254,0 days 01:16:04,0,0,0,0,0,0,1,0,0
2,76,6,Regular Play,Denmark,3857254,0 days 01:16:06,0,0,0,0,0,0,1,0,0
2,76,8,Regular Play,Denmark,3857254,0 days 01:16:08,0,0,0,0,0,0,1,0,0
2,76,11,Regular Play,Denmark,3857254,0 days 01:16:11,0,0,1,0,0,0,0,0,0
2,76,11,Regular Play,Tunisia,3857254,0 days 01:16:11,0,0,0,0,0,0,0,0,1
2,76,11,Regular Play,Tunisia,3857254,0 days 01:16:11,0,1,0,0,0,0,0,0,0
2,76,14,Regular Play,Tunisia,3857254,0 days 01:16:14,0,0,0,0,0,0,1,0,0
2,76,17,Regular Play,Tunisia,3857254,0 days 01:16:17,0,0,0,0,0,0,1,0,0
2,76,21,Regular Play,Denmark,3857254,0 days 01:16:21,1,0,0,0,0,0,0,0,0
2,76,21,Regular Play,Denmark,3857254,0 days 01:16:21,0,0,0,0,0,0,1,0,0
2,76,27,Regular Play,Denmark,3857254,0 days 01:16:27,0,0,0,0,0,0,1,0,0
2,76,38,Regular Play,Denmark,3857254,0 days 01:16:38,0,0,0,0,0,0,1,0,0
2,76,41,Regular Play,Denmark,3857254,0 days 01:16:41,0,0,0,0,0,0,1,0,0
2,76,46,Regular Play,Denmark,3857254,0 days 01:16:46,0,0,0,0,0,0,1,0,0
2,76,57,From Keeper,Tunisia,3857254,0 days 01:16:57,0,0,0,0,0,0,1,0,0
2,67,0,From Goal Kick,Japan,3857255,0 days 01:07:00,1,0,0,0,0,0,0,0,0
2,67,1,From Goal Kick,Japan,3857255,0 days 01:07:01,1,0,0,0,0,0,0,0,0
2,67,1,From Goal Kick,Japan,3857255,0 days 01:07:01,0,0,0,1,0,0,0,0,0
2,67,1,From Goal Kick,Spain,3857255,0 days 01:07:01,0,0,0,0,0,0,0,0,1
2,68,54,From Throw In,Japan,3857255,0 days 01:08:54,0,0,0,0,0,0,1,0,0
2,68,55,Regular Play,Spain,3857255,0 days 01:08:55,0,0,0,0,0,0,1,0,0
2,68,58,Regular Play,Spain,3857255,0 days 01:08:58,0,0,0,0,0,0,1,0,0
2,69,0,Regular Play,Spain,3857255,0 days 01:09:00,0,0,0,0,0,0,1,0,0
2,69,1,Regular Play,Spain,3857255,0 days 01:09:01,0,0,0,0,0,0,1,0,0
2,69,2,Regular Play,Japan,3857255,0 days 01:09:02,0,0,0,0,1,0,0,0,0
2,69,17,From Free Kick,Spain,3857255,0 days 01:09:17,0,0,0,0,0,0,1,0,0
2,69,19,From Free Kick,Spain,3857255,0 days 01:09:19,0,0,0,0,0,0,1,0,0
2,69,21,From Free Kick,Spain,3857255,0 days 01:09:21,0,0,0,0,0,0,1,0,0
2,69,24,From Free Kick,Spain,3857255,0 days 01:09:24,0,0,0,0,0,0,1,0,0
2,69,27,From Free Kick,Spain,3857255,0 days 01:09:27,0,0,0,0,0,0,1,0,0
2,69,28,From Free Kick,Spain,3857255,0 days 01:09:28,0,0,0,0,0,0,1,0,0
2,69,31,From Free Kick,Spain,3857255,0 days 01:09:31,0,0,0,0,0,0,1,0,0
2,69,33,From Free Kick,Spain,3857255,0 days 01:09:33,0,0,0,0,0,0,1,0,0
2,69,34,From Free Kick,Spain,3857255,0 days 01:09:34,0,0,0,0,0,0,1,0,0
2,69,36,From Free Kick,Spain,3857255,0 days 01:09:36,0,0,0,1,0,0,0,0,0
2,69,36,From Free Kick,Japan,3857255,0 days 01:09:36,0,0,0,0,0,0,0,0,1
2,69,36,From Free Kick,Japan,3857255,0 days 01:09:36,0,0,0,0,0,0,1,0,0
2,69,38,From Free Kick,Spain,3857255,0 days 01:09:38,0,0,0,0,0,0,1,0,0
2,69,40,From Free Kick,Spain,3857255,0 days 01:09:40,0,0,0,0,0,0,1,0,0
2,69,42,From Free Kick,Spain,3857255,0 days 01:09:42,0,0,0,0,0,0,1,0,0
2,69,43,From Counter,Japan,3857255,0 days 01:09:43,0,0,0,0,0,1,0,0,0
2,69,48,From Counter,Japan,3857255,0 days 01:09:48,0,0,0,0,0,0,1,0,0
2,69,50,From Counter,Japan,3857255,0 days 01:09:50,0,0,0,0,0,0,0,1,0
2,70,8,From Goal Kick,Spain,3857255,0 days 01:10:08,0,0,0,0,0,0,1,0,0
2,70,11,From Goal Kick,Spain,3857255,0 days 01:10:11,0,0,0,0,0,0,1,0,0
2,70,12,From Goal Kick,Spain,3857255,0 days 01:10:12,0,0,0,0,0,0,1,0,0
2,70,38,From Goal Kick,Japan,3857255,0 days 01:10:38,0,0,0,0,0,0,1,0,0
2,70,40,Regular Play,Spain,3857255,0 days 01:10:40,0,0,0,0,0,0,1,0,0
2,70,43,Regular Play,Spain,3857255,0 days 01:10:43,0,0,0,0,0,0,1,0,0
2,70,44,Regular Play,Spain,3857255,0 days 01:10:44,0,0,0,0,0,0,1,0,0
2,70,47,Regular Play,Spain,3857255,0 days 01:10:47,0,0,0,0,0,0,1,0,0
2,70,48,Regular Play,Spain,3857255,0 days 01:10:48,0,0,0,0,0,0,1,0,0
2,70,51,Regular Play,Spain,3857255,0 days 01:10:51,0,0,0,0,0,0,1,0,0
2,70,54,Regular Play,Spain,3857255,0 days 01:10:54,0,0,0,0,0,0,1,0,0
2,70,57,Regular Play,Spain,3857255,0 days 01:10:57,0,0,0,0,0,0,1,0,0
2,70,59,Regular Play,Spain,3857255,0 days 01:10:59,0,0,0,0,0,0,1,0,0
2,71,1,Regular Play,Spain,3857255,0 days 01:11:01,0,0,0,0,0,0,1,0,0
2,71,3,Regular Play,Spain,3857255,0 days 01:11:03,0,0,0,0,0,0,1,0,0
2,71,5,Regular Play,Spain,3857255,0 days 01:11:05,0,0,0,0,0,0,1,0,0
2,71,7,Regular Play,Spain,3857255,0 days 01:11:07,0,0,0,0,0,0,1,0,0
2,71,9,Regular Play,Spain,3857255,0 days 01:11:09,0,0,0,0,0,0,1,0,0
2,71,15,Regular Play,Spain,3857255,0 days 01:11:15,0,0,0,0,0,0,1,0,0
2,71,17,Regular Play,Spain,3857255,0 days 01:11:17,0,0,0,0,0,0,1,0,0
2,71,18,Regular Play,Spain,3857255,0 days 01:11:18,0,0,0,0,0,0,1,0,0
2,71,19,Regular Play,Spain,3857255,0 days 01:11:19,0,0,0,0,0,0,1,0,0
2,71,19,Regular Play,Japan,3857255,0 days 01:11:19,0,0,0,0,0,0,1,0,0
2,71,24,Regular Play,Japan,3857255,0 days 01:11:24,0,0,0,0,0,0,1,0,0
2,71,26,Regular Play,Spain,3857255,0 days 01:11:26,0,0,0,0,0,1,0,0,0
2,71,27,Regular Play,Spain,3857255,0 days 01:11:27,0,0,0,0,0,0,1,0,0
2,71,27,Regular Play,Spain,3857255,0 days 01:11:27,0,0,0,0,0,0,1,0,0
2,71,28,Regular Play,Spain,3857255,0 days 01:11:28,0,0,0,0,0,0,1,0,0
2,71,29,Regular Play,Japan,3857255,0 days 01:11:29,0,0,0,0,0,1,0,0,0
2,71,32,Regular Play,Spain,3857255,0 days 01:11:32,1,0,0,0,0,0,0,0,0
2,71,34,Regular Play,Spain,3857255,0 days 01:11:34,0,0,0,0,0,0,1,0,0
2,71,36,Regular Play,Spain,3857255,0 days 01:11:36,0,0,0,0,0,0,1,0,0
2,71,39,Regular Play,Spain,3857255,0 days 01:11:39,0,0,0,1,0,0,0,0,0
2,71,41,Regular Play,Spain,3857255,0 days 01:11:41,0,0,0,0,0,0,1,0,0
2,71,43,Regular Play,Spain,3857255,0 days 01:11:43,0,0,0,0,0,0,1,0,0
2,71,44,Regular Play,Spain,3857255,0 days 01:11:44,0,0,0,0,0,0,1,0,0
2,71,52,Regular Play,Spain,3857255,0 days 01:11:52,0,0,0,0,0,0,1,0,0
2,71,55,Regular Play,Spain,3857255,0 days 01:11:55,0,0,0,0,0,0,1,0,0
2,71,57,Regular Play,Spain,3857255,0 days 01:11:57,0,0,0,0,0,0,1,0,0
2,71,58,Regular Play,Japan,3857255,0 days 01:11:58,0,1,0,0,0,0,0,0,0
2,72,0,Regular Play,Spain,3857255,0 days 01:12:00,1,0,0,0,0,0,0,0,0
2,72,3,Regular Play,Spain,3857255,0 days 01:12:03,0,0,0,0,0,0,1,0,0
2,72,6,Regular Play,Spain,3857255,0 days 01:12:06,0,0,0,0,0,0,1,0,0
2,72,8,Regular Play,Spain,3857255,0 days 01:12:08,0,0,0,1,0,0,0,0,0
2,72,8,Regular Play,Japan,3857255,0 days 01:12:08,0,0,0,0,0,0,0,0,1
2,72,9,Regular Play,Japan,3857255,0 days 01:12:09,0,0,0,0,0,0,1,0,0
2,72,11,Regular Play,Japan,3857255,0 days 01:12:11,0,0,0,0,0,0,1,0,0
2,72,13,Regular Play,Japan,3857255,0 days 01:12:13,0,0,0,0,0,0,1,0,0
2,72,24,From Throw In,Spain,3857255,0 days 01:12:24,0,0,0,0,0,0,1,0,0
2,72,26,From Throw In,Spain,3857255,0 days 01:12:26,0,0,0,0,0,0,1,0,0
2,72,29,From Throw In,Spain,3857255,0 days 01:12:29,0,0,0,0,0,0,1,0,0
2,72,31,From Throw In,Spain,3857255,0 days 01:12:31,0,0,0,0,0,0,1,0,0
2,72,35,From Throw In,Spain,3857255,0 days 01:12:35,0,0,0,0,0,0,1,0,0
2,72,37,From Throw In,Spain,3857255,0 days 01:12:37,0,0,0,0,0,0,1,0,0
2,72,38,From Throw In,Spain,3857255,0 days 01:12:38,0,0,0,0,0,0,1,0,0
2,72,39,From Throw In,Spain,3857255,0 days 01:12:39,0,0,0,0,0,0,1,0,0
2,72,40,From Throw In,Spain,3857255,0 days 01:12:40,0,0,0,0,0,0,1,0,0
2,72,41,From Throw In,Japan,3857255,0 days 01:12:41,0,0,0,0,0,0,1,0,0
2,72,43,From Throw In,Japan,3857255,0 days 01:12:43,0,0,0,0,0,0,1,0,0
2,72,44,From Throw In,Spain,3857255,0 days 01:12:44,1,0,0,0,0,0,0,0,0
2,72,45,From Throw In,Spain,3857255,0 days 01:12:45,0,0,0,0,0,0,1,0,0
2,72,48,From Throw In,Spain,3857255,0 days 01:12:48,0,0,0,0,0,0,1,0,0
2,72,51,From Throw In,Spain,3857255,0 days 01:12:51,0,0,0,0,0,0,1,0,0
2,72,52,From Throw In,Spain,3857255,0 days 01:12:52,0,0,0,0,0,0,1,0,0
2,72,55,From Throw In,Spain,3857255,0 days 01:12:55,0,0,0,0,0,0,1,0,0
2,72,59,From Throw In,Spain,3857255,0 days 01:12:59,0,0,0,1,0,0,0,0,0
2,73,1,From Throw In,Spain,3857255,0 days 01:13:01,0,0,0,0,0,0,1,0,0
2,73,3,From Throw In,Spain,3857255,0 days 01:13:03,0,0,0,0,0,0,1,0,0
2,73,6,From Throw In,Spain,3857255,0 days 01:13:06,1,0,0,0,0,0,0,0,0
2,73,7,From Throw In,Spain,3857255,0 days 01:13:07,0,0,0,0,0,0,1,0,0
2,73,10,From Throw In,Spain,3857255,0 days 01:13:10,0,0,0,0,0,0,1,0,0
2,73,12,From Throw In,Spain,3857255,0 days 01:13:12,0,0,0,0,0,0,0,1,0
2,73,14,From Throw In,Spain,3857255,0 days 01:13:14,0,0,0,0,0,0,1,0,0
2,73,15,From Throw In,Spain,3857255,0 days 01:13:15,0,0,0,0,0,0,1,0,0
2,73,19,From Throw In,Spain,3857255,0 days 01:13:19,0,0,0,0,0,0,1,0,0
2,73,23,From Throw In,Spain,3857255,0 days 01:13:23,0,0,0,0,0,0,1,0,0
2,73,25,From Throw In,Japan,3857255,0 days 01:13:25,0,1,0,0,0,0,0,0,0
2,73,32,From Throw In,Spain,3857255,0 days 01:13:32,0,0,0,0,0,0,1,0,0
2,73,33,From Throw In,Spain,3857255,0 days 01:13:33,0,0,0,0,0,0,1,0,0
2,73,34,From Throw In,Spain,3857255,0 days 01:13:34,0,0,0,0,0,0,1,0,0
2,73,37,From Throw In,Spain,3857255,0 days 01:13:37,0,0,0,0,0,0,1,0,0
2,73,40,From Throw In,Spain,3857255,0 days 01:13:40,0,0,0,0,0,0,1,0,0
2,73,46,From Throw In,Spain,3857255,0 days 01:13:46,0,0,0,0,0,0,1,0,0
2,73,47,From Throw In,Spain,3857255,0 days 01:13:47,0,0,0,0,0,0,1,0,0
2,73,54,From Throw In,Spain,3857255,0 days 01:13:54,0,0,0,0,0,0,1,0,0
2,73,56,From Throw In,Spain,3857255,0 days 01:13:56,0,0,0,0,0,0,1,0,0
2,73,59,From Throw In,Japan,3857255,0 days 01:13:59,0,1,0,0,0,0,0,0,0
2,74,9,From Throw In,Spain,3857255,0 days 01:14:09,0,0,0,0,0,0,1,0,0
2,74,12,From Throw In,Spain,3857255,0 days 01:14:12,0,0,0,0,0,0,1,0,0
2,74,15,From Throw In,Spain,3857255,0 days 01:14:15,0,0,0,0,0,0,1,0,0
2,74,17,From Throw In,Spain,3857255,0 days 01:14:17,0,0,0,0,0,0,1,0,0
2,74,21,From Throw In,Spain,3857255,0 days 01:14:21,0,0,0,0,0,0,1,0,0
2,74,23,From Throw In,Japan,3857255,0 days 01:14:23,0,1,0,0,0,0,0,0,0
2,74,27,From Throw In,Spain,3857255,0 days 01:14:27,1,0,0,0,0,0,0,0,0
2,74,29,From Throw In,Spain,3857255,0 days 01:14:29,0,0,0,0,0,0,1,0,0
2,74,31,From Throw In,Spain,3857255,0 days 01:14:31,0,0,0,0,0,0,1,0,0
2,74,35,From Throw In,Spain,3857255,0 days 01:14:35,0,0,0,0,0,0,1,0,0
2,74,36,From Throw In,Spain,3857255,0 days 01:14:36,0,0,0,0,0,0,1,0,0
2,74,39,From Throw In,Spain,3857255,0 days 01:14:39,0,0,0,0,0,0,1,0,0
2,74,42,From Throw In,Spain,3857255,0 days 01:14:42,0,0,0,0,0,0,1,0,0
2,74,44,From Throw In,Spain,3857255,0 days 01:14:44,0,0,0,0,0,0,1,0,0
2,74,46,Regular Play,Japan,3857255,0 days 01:14:46,0,0,0,0,0,0,1,0,0
2,74,49,Regular Play,Japan,3857255,0 days 01:14:49,0,0,0,0,0,0,1,0,0
2,74,49,Regular Play,Japan,3857255,0 days 01:14:49,0,0,0,0,0,0,1,0,0
2,74,52,Regular Play,Spain,3857255,0 days 01:14:52,1,0,0,0,0,0,0,0,0
2,74,53,Regular Play,Spain,3857255,0 days 01:14:53,0,0,0,0,0,0,1,0,0
2,74,55,Regular Play,Spain,3857255,0 days 01:14:55,0,0,0,0,0,0,1,0,0
2,74,56,Regular Play,Spain,3857255,0 days 01:14:56,0,0,0,0,0,0,1,0,0
2,75,35,From Goal Kick,Japan,3857255,0 days 01:15:35,0,0,0,0,0,0,1,0,0
2,75,39,From Goal Kick,Spain,3857255,0 days 01:15:39,0,0,0,0,0,0,1,0,0
2,75,40,From Goal Kick,Japan,3857255,0 days 01:15:40,0,0,0,0,0,0,1,0,0
2,75,42,From Goal Kick,Spain,3857255,0 days 01:15:42,0,1,0,0,0,0,0,0,0
2,75,44,From Goal Kick,Japan,3857255,0 days 01:15:44,1,0,0,0,0,0,0,0,0
2,75,46,From Goal Kick,Japan,3857255,0 days 01:15:46,0,0,1,0,0,0,0,0,0
2,75,46,Regular Play,Spain,3857255,0 days 01:15:46,0,0,0,0,0,0,0,0,1
2,75,47,Regular Play,Spain,3857255,0 days 01:15:47,0,0,0,0,0,0,1,0,0
2,75,49,Regular Play,Spain,3857255,0 days 01:15:49,0,0,0,0,0,0,1,0,0
2,75,51,Regular Play,Spain,3857255,0 days 01:15:51,0,0,0,0,0,0,1,0,0
2,75,56,Regular Play,Spain,3857255,0 days 01:15:56,0,0,0,0,0,0,1,0,0
2,76,3,Regular Play,Spain,3857255,0 days 01:16:03,0,0,0,0,0,0,1,0,0
2,76,5,Regular Play,Spain,3857255,0 days 01:16:05,0,0,0,0,0,0,1,0,0
2,76,8,Regular Play,Spain,3857255,0 days 01:16:08,0,0,0,0,0,0,1,0,0
2,76,11,Regular Play,Spain,3857255,0 days 01:16:11,0,0,0,0,0,0,1,0,0
